"Coll_Word"	"1"	"2"	"exp_1"	"exp_2"	"pbin_1"	"pbin_2"	"SumAbsDev"	"LargestDev"
"因"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"因为"	8	1	4.782	4.218	1.521	-1.521	3.042	"1_&_2"
"团长"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"围攻"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"国父"	0	5	2.656	2.344	-1.645	1.645	3.29	"1_&_2"
"国际法院"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"在世"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"在位"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"坐"	3	1	2.125	1.875	0.443	-0.443	0.886	"1_&_2"
"坞"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"坦言"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"基金会"	0	3	1.594	1.406	-0.987	0.987	1.974	"1_&_2"
"境遇"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"墓地"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"声称"	1	1	1.063	0.937	-0.144	0.144	0.288	"1_&_2"
"夏"	0	3	1.594	1.406	-0.987	0.987	1.974	"1_&_2"
"外交界"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"外籍"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"外遇"	2	0	1.063	0.937	0.549	-0.549	1.098	"1_&_2"
"外面"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"大总统"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"大打出手"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"大盗"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"大过"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"天敌"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"太太"	9	1	5.313	4.687	1.755	-1.755	3.51	"1_&_2"
"夫"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"夫人"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"夫妇"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"夫妇俩"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"夫妻"	4	1	2.656	2.344	0.64	-0.64	1.28	"1_&_2"
"夫疑"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"失去"	2	0	1.063	0.937	0.549	-0.549	1.098	"1_&_2"
"失和"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"头像"	0	2	1.063	0.937	-0.658	0.658	1.316	"1_&_2"
"头寮"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"头晕目眩"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"头顶"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"夹"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"夹住"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"奔走"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"奖学金"	0	3	1.594	1.406	-0.987	0.987	1.974	"1_&_2"
"套装"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"女"	5	2	3.719	3.281	0.551	-0.551	1.102	"1_&_2"
"女人"	3	0	1.594	1.406	0.824	-0.824	1.648	"1_&_2"
"女佣"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"女儿"	12	2	7.438	6.562	1.92	-1.92	3.84	"1_&_2"
"女士"	1	6	3.719	3.281	-1.353	1.353	2.706	"1_&_2"
"女子"	3	0	1.594	1.406	0.824	-0.824	1.648	"1_&_2"
"女工"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"女性"	2	0	1.063	0.937	0.549	-0.549	1.098	"1_&_2"
"女星"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"女郎"	2	0	1.063	0.937	0.549	-0.549	1.098	"1_&_2"
"她"	99	1	53.128	46.872	25.517	-25.517	51.034	"1_&_2"
"她们"	4	0	2.125	1.875	1.099	-1.099	2.198	"1_&_2"
"好"	7	0	3.719	3.281	1.923	-1.923	3.846	"1_&_2"
"好了"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"好友"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"好好"	2	6	4.25	3.75	-0.97	0.97	1.94	"1_&_2"
"如初"	2	0	1.063	0.937	0.549	-0.549	1.098	"1_&_2"
"妇"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"妇人"	1	2	1.594	1.406	-0.344	0.344	0.688	"1_&_2"
"妇女"	5	0	2.656	2.344	1.373	-1.373	2.746	"1_&_2"
"妈"	2	0	1.063	0.937	0.549	-0.549	1.098	"1_&_2"
"妻"	2	0	1.063	0.937	0.549	-0.549	1.098	"1_&_2"
"妻姨"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"妻子"	15	2	9.032	7.968	2.584	-2.584	5.168	"1_&_2"
"始祖"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"姐姐"	1	1	1.063	0.937	-0.144	0.144	0.288	"1_&_2"
"委派"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"姜馨田"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"娓娓道来"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"娱乐圈"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"娶"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"婚"	1	1	1.063	0.937	-0.144	0.144	0.288	"1_&_2"
"婚后"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"婚外情"	3	0	1.594	1.406	0.824	-0.824	1.648	"1_&_2"
"婚姻"	7	0	3.719	3.281	1.923	-1.923	3.846	"1_&_2"
"嫁"	3	0	1.594	1.406	0.824	-0.824	1.648	"1_&_2"
"子"	2	1	1.594	1.406	0.262	-0.262	0.524	"1_&_2"
"子女"	3	0	1.594	1.406	0.824	-0.824	1.648	"1_&_2"
"孙"	0	4	2.125	1.875	-1.316	1.316	2.632	"1_&_2"
"孙中山"	0	11	5.844	5.156	-3.62	3.62	7.24	"1_&_2"
"学家"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"学画"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"学问"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"孩子"	9	0	4.782	4.218	2.472	-2.472	4.944	"1_&_2"
"宅第"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"安"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"安慰"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"安非他命"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"宋"	0	2	1.063	0.937	-0.658	0.658	1.316	"1_&_2"
"宋家骥"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"宋楚瑜"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"定神"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"宴"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"家"	5	0	2.656	2.344	1.373	-1.373	2.746	"1_&_2"
"家乡"	0	2	1.063	0.937	-0.658	0.658	1.316	"1_&_2"
"家事"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"家人"	4	1	2.656	2.344	0.64	-0.64	1.28	"1_&_2"
"家小"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"家庭"	6	0	3.188	2.812	1.648	-1.648	3.296	"1_&_2"
"寄到"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"寄给"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"密特朗"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"对"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"对于"	2	0	1.063	0.937	0.549	-0.549	1.098	"1_&_2"
"对方"	3	0	1.594	1.406	0.824	-0.824	1.648	"1_&_2"
"寻觅"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"导演"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"寿"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"射杀"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"尊敬"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"小儿麻痹"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"小姐"	0	4	2.125	1.875	-1.316	1.316	2.632	"1_&_2"
"小孩子"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"小民"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"小翟"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"小郑"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"小镇"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"少妇"	8	0	4.25	3.75	2.197	-2.197	4.394	"1_&_2"
"少旅"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"尾"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"居家"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"屋"	2	0	1.063	0.937	0.549	-0.549	1.098	"1_&_2"
"屋主"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"展团"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"山度"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"山田"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"岁"	8	16	12.751	11.249	-1.39	1.39	2.78	"1_&_2"
"岱"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"岳"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"川中"	0	2	1.063	0.937	-0.658	0.658	1.316	"1_&_2"
"工作"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"工程师"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"工程院"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"巧妙"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"已故"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"巴登"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"巴金"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"市长"	0	4	2.125	1.875	-1.316	1.316	2.632	"1_&_2"
"希拉莉"	0	2	1.063	0.937	-0.658	0.658	1.316	"1_&_2"
"希拉蕊"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"带"	6	0	3.188	2.812	1.648	-1.648	3.296	"1_&_2"
"帮"	2	0	1.063	0.937	0.549	-0.549	1.098	"1_&_2"
"帮忙"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"常常"	2	1	1.594	1.406	0.262	-0.262	0.524	"1_&_2"
"干粮"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"干脆"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"平安"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"年前"	5	3	4.25	3.75	0.363	-0.363	0.726	"1_&_2"
"年幼"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"年龄"	3	0	1.594	1.406	0.824	-0.824	1.648	"1_&_2"
"并用"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"幸"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"幸好"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"广东省"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"庄"	0	2	1.063	0.937	-0.658	0.658	1.316	"1_&_2"
"庆龄"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"应和"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"店主"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"度量"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"廖"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"廖某"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"建国"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"建议"	0	2	1.063	0.937	-0.658	0.658	1.316	"1_&_2"
"开车"	3	0	1.594	1.406	0.824	-0.824	1.648	"1_&_2"
"引火"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"张"	0	7	3.719	3.281	-2.304	2.304	4.608	"1_&_2"
"张国荣"	0	2	1.063	0.937	-0.658	0.658	1.316	"1_&_2"
"张太"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"张民生"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"张雯娟"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"强奸"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"归"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"当"	8	0	4.25	3.75	2.197	-2.197	4.394	"1_&_2"
"当初"	2	0	1.063	0.937	0.549	-0.549	1.098	"1_&_2"
"当天"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"当年"	0	2	1.063	0.937	-0.658	0.658	1.316	"1_&_2"
"当成"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"当时"	6	1	3.719	3.281	1.067	-1.067	2.134	"1_&_2"
"当选"	0	2	1.063	0.937	-0.658	0.658	1.316	"1_&_2"
"形容"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"彩票"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"彭"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"彭亨"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"影后"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"影星"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"往生"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"很"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"徐明丰"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"德士"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"心"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"心如刀割"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"心意"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"忍受"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"忘年"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"忘记"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"忙"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"忧郁症"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"怀孕"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"怀念"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"怀疑"	4	1	2.656	2.344	0.64	-0.64	1.28	"1_&_2"
"怂恿"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"怎"	2	0	1.063	0.937	0.549	-0.549	1.098	"1_&_2"
"怒"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"怒火"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"思念"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"急忙"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"性命"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"怪"	0	2	1.063	0.937	-0.658	0.658	1.316	"1_&_2"
"总收入"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"总监"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"总经理"	0	2	1.063	0.937	-0.658	0.658	1.316	"1_&_2"
"总裁"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"恋"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"恋爱史"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"恐吓"	1	1	1.063	0.937	-0.144	0.144	0.288	"1_&_2"
"恩爱"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"恫言"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"息影"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"恰巧"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"恶"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"悠久"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"患"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"患上"	2	0	1.063	0.937	0.549	-0.549	1.098	"1_&_2"
"患有"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"您"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"悲从中来"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"悲恸"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"悲痛"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"情人"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"情妇"	2	0	1.063	0.937	0.549	-0.549	1.098	"1_&_2"
"惊见"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"想"	5	0	2.656	2.344	1.373	-1.373	2.746	"1_&_2"
"想尽"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"惹"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"意思"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"感兴趣"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"感动"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"感情"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"感激"	1	2	1.594	1.406	-0.344	0.344	0.688	"1_&_2"
"感谢"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"戏"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"我"	43	24	35.596	31.404	1.35	-1.35	2.7	"1_&_2"
"房"	2	0	1.063	0.937	0.549	-0.549	1.098	"1_&_2"
"房地产"	2	0	1.063	0.937	0.549	-0.549	1.098	"1_&_2"
"房间"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"所长"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"手"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"手机"	3	0	1.594	1.406	0.824	-0.824	1.648	"1_&_2"
"手续费"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"手脚"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"才子"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"打"	4	0	2.125	1.875	1.099	-1.099	2.198	"1_&_2"
"打招呼"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"打死"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"打气"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"打电话"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"扭打"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"扶病"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"找"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"承受"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"承认"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"抑郁症"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"投函"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"投诉"	2	1	1.594	1.406	0.262	-0.262	0.524	"1_&_2"
"抢救"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"护理"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"报"	0	7	3.719	3.281	-2.304	2.304	4.608	"1_&_2"
"报警"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"担心"	3	1	2.125	1.875	0.443	-0.443	0.886	"1_&_2"
"拈花惹草"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"拉姆"	2	0	1.063	0.937	0.549	-0.549	1.098	"1_&_2"
"拍拍"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"拍毕"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"拍照"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"拎"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"拖下水"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"拖累"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"拜读"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"拿"	0	3	1.594	1.406	-0.987	0.987	1.974	"1_&_2"
"指"	6	0	3.188	2.812	1.648	-1.648	3.296	"1_&_2"
"指称"	0	2	1.063	0.937	-0.658	0.658	1.316	"1_&_2"
"指责"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"按摩"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"挣"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"捎来"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"捐款"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"捐资"	0	2	1.063	0.937	-0.658	0.658	1.316	"1_&_2"
"捐赠"	0	3	1.594	1.406	-0.987	0.987	1.974	"1_&_2"
"捐躯"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"捕"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"损"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"据说"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"授予"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"掉"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"掉过"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"探亲"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"接洽"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"接获"	2	0	1.063	0.937	0.549	-0.549	1.098	"1_&_2"
"描写"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"提到"	0	2	1.063	0.937	-0.658	0.658	1.316	"1_&_2"
"提拔"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"提醒"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"握紧"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"搏斗"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"搞"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"搭配"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"携"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"携子"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"摄影"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"摩罗"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"撞到"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"操刀"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"支付"	2	0	1.063	0.937	0.549	-0.549	1.098	"1_&_2"
"收藏"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"改过自新"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"政道"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"故事"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"故居"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"教养"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"文"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"文学"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"文章"	0	2	1.063	0.937	-0.658	0.658	1.316	"1_&_2"
"文职"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"文艺"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"文革"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"料"	2	0	1.063	0.937	0.549	-0.549	1.098	"1_&_2"
"新加坡籍"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"新娘"	2	0	1.063	0.937	0.549	-0.549	1.098	"1_&_2"
"新婚"	1	2	1.594	1.406	-0.344	0.344	0.688	"1_&_2"
"新山"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"新车"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"新鞋"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"方尺"	0	2	1.063	0.937	-0.658	0.658	1.316	"1_&_2"
"方略"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"施暴"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"旁"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"旁听"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"旅哥"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"旗山"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"无中生有"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"无限"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"既然"	0	2	1.063	0.937	-0.658	0.658	1.316	"1_&_2"
"日华"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"日子"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"早"	0	3	1.594	1.406	-0.987	0.987	1.974	"1_&_2"
"早上"	1	1	1.063	0.937	-0.144	0.144	0.288	"1_&_2"
"早年"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"时光"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"时刻"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"时装店"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"昆山"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"明了"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"明令"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"明康"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
"明明"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"星期三"	1	0	0.531	0.469	0.275	-0.275	0.55	"1_&_2"
"春联"	0	1	0.531	0.469	-0.329	0.329	0.658	"1_&_2"
