"","_id","lemma","newspaper","region","formality","_cws.model","_ctxt.model","model.x","model.y","cluster"
"点球/N/XIN_CMN_19930906_wpr/5920","点球/N/XIN_CMN_19930906_wpr/5920","点球","XIN","Mainland","quality","0/N;:/C;河南队/N;握手言和/V;踢/V;内/N;:/C;4/N;双方/N;踢成/V;胜负/N;轮/N","""<small>过关 。 A 组 辽宁队 打出 气势 , 80 分钟</small> <u>内</u><sup>1.441</sup> 与 <u>河南队</u><sup>4.365</sup> <u>0</u><sup>2.822</sup> <u>:</u><sup>1.547</sup> <u>0</u><sup>2.822</sup> <u>握手言和</u><sup>3.068</sup> , 后 <u>踢</u><sup>5.011</sup> <span class='target'>点球</span> 决定 <u>胜负</u><sup>5.294</sup> , 前 五 <u>轮</u><sup>2.388</sup> <u>双方</u><sup>1.978</sup> <u>踢成</u><sup>6.196</sup> <u>4</u><sup>2.326</sup> <u>:</u><sup>1.547</sup> <small>4,第六 轮 辽宁队 3 号 阎卫君 踢出 的 点球 河南队</small>""",5.31611610974128,4.69540948661614,NA
"点球/N/XIN_CMN_19980604_wpr/3141","点球/N/XIN_CMN_19980604_wpr/3141","点球","XIN","Mainland","quality","结果/N;决出/V;时/N;互踢/V;赛/N;中/N;加/V;9/N;决胜负/V;规则/N;6/N","""<small>进 球 , 为 胜方 , 比赛 结束 。 如果</small> <u>加</u><sup>1.478</sup> <u>时</u><sup>1.316</sup> <u>赛</u><sup>2.939</sup> <u>中</u><sup>1.23</sup> , 方 <u>决出</u><sup>3.919</sup> <u>结果</u><sup>1.506</sup> , <u>互踢</u><sup>7.641</sup> <span class='target'>点球</span> <u>决胜负</u><sup>7.594</sup> 。 这 一 <u>规则</u><sup>1.832</sup> ‘ <u>9</u><sup>1.481</sup> <u>6</u><sup>1.534</sup> 欧洲 锦标赛 <small>和 亚特兰大 奥运会 时 开始 采用 , 但 世界杯赛 ,</small>""",5.83706357067194,5.35968657103645,NA
"点球/N/XIN_CMN_20010114_wpr/17724","点球/N/XIN_CMN_20010114_wpr/17724","点球","XIN","Mainland","quality","号/N;两/N;个/N;射失/V;7/N;守门员/N;扑住/V;慌乱/V","""<small>破门 。 进行 点球 大战 , 中国队 17 号 施萌雨</small> 和 <u>7</u><sup>1.594</sup> <u>号</u><sup>2.285</sup> 张 欧影一 一 后 <u>射失</u><sup>8.449</sup> <u>两</u><sup>1.043</sup> <u>个</u><sup>1.26</sup> <span class='target'>点球</span> , <u>守门员</u><sup>5.694</sup> 韩文霞 <u>慌乱</u><sup>4.216</sup> , 稳 稳 地 <u>扑住</u><sup>7.87</sup> 了 <small>对方 两 个 点球 , 美国队员 自己 射失 一 粒</small>""",0.142490537822432,5.07796694050052,NA
"极刑/N/CNA_CMN_19980806_wpr/630","极刑/N/CNA_CMN_19980806_wpr/630","极刑","CNA","Taiwan","quality","./P;判处/V;男子/N;勒/V;坎/N;电椅/N;谋杀罪/N;纽约/N;威廉/N;死刑/N;执行/V;电椅/N;先河/N;首开/V","""<small>、 逊位 。 – 西元 一八九○年 : 一 名 犯</small> <u>谋杀罪</u><sup>6.996</sup> 的 <u>男子</u><sup>2.161</sup> <u>威廉</u><sup>5.654</sup> <u>.</u><sup>1.643</sup> <u>坎</u><sup>6.282</sup> <u>勒</u><sup>5.035</sup> <u>纽约</u><sup>2.038</sup> <u>判处</u><sup>5.452</sup> <u>电椅</u><sup>10.154</sup> <span class='target'>极刑</span> , <u>首开</u><sup>5.706</sup> 美国 <u>电椅</u><sup>10.154</sup> <u>执行</u><sup>2.305</sup> <u>死刑</u><sup>5.077</sup> 的 <u>先河</u><sup>6.427</sup> 。 – <small>民国 十五年 ( 一九二六年 ) : 美国 女子 葛楚得 .</small>""",-6.16398330154918,-6.04236293597973,NA
"点球/N/XIN_CMN_20010730_wpr/59830","点球/N/XIN_CMN_20010730_wpr/59830","点球","XIN","Mainland","quality","个/N;守门员/N;拉斯/N;洪/N;队/N;乌拉圭队/N;扑出/V;5/N;7/N;:/C;球队/N;4/N;分/V","""<small>两 球 , 分 胜负 , 进行 点球 大战 。</small> <u>洪</u><sup>1.269</sup> <u>拉斯</u><sup>3.007</sup> <u>队</u><sup>3.111</sup> <u>守门员</u><sup>5.694</sup> <u>扑出</u><sup>7.877</sup> 了 <u>乌拉圭队</u><sup>4.939</sup> 的 一 <u>个</u><sup>1.26</sup> <span class='target'>点球</span> , 带领 <u>球队</u><sup>2.269</sup> <u>5</u><sup>2.048</sup> <u>:</u><sup>1.547</sup> <u>4</u><sup>2.326</sup> ( <u>分</u><sup>2.942</sup> <u>7</u><sup>1.594</sup> <u>:</u><sup>1.547</sup> <small>6 ) 胜出 。 高兴 的 洪都拉斯 队 主教 练</small>""",1.92191702900891,5.14719070171359,NA
"极刑/N/CNA_CMN_19920610_wpr/29005","极刑/N/CNA_CMN_19920610_wpr/29005","极刑","CNA","Taiwan","quality","成立/V;罪名/N;处/N;","""<small>陈志明 及 其 妹陈玉娇 , 因 涉嫌 走私 军火 深圳</small> 公安 人员 拘捕 , <u>罪名</u><sup>3.682</sup> <u>成立</u><sup>1.005</sup> , 大陆 刑法 <u>处</u><sup>3.012</sup> <span class='target'>极刑</span> 。 报导 说 , 陈氏 兄妹 关 深圳 高度 设防 <small>的 下 梅林 看 守 所 内 , 接受 调查</small>""",-4.60573102892,-6.42790204712024,NA
"十二码球/N/CNA_CMN_19940718_wpr/64505","十二码球/N/CNA_CMN_19940718_wpr/64505","十二码球","CNA","Taiwan","quality","一/N;踢/V;","""<small>说 : 「 这样 输掉 , 真 是 悲哀 。</small> 」 另 <u>一</u><sup>1.393</sup> 名 球迷 说 : 「 巴吉欧 <u>踢</u><sup>7.032</sup> <span class='target'>十二码球</span> 射 中 , 我 相信 。 」 义大利 上 次于 <small>一九八二年 赢得 世界盃 冠军 的 明星球 员 罗西 说 ,</small>""",3.60412352595952,6.40352092494968,NA
"点球/N/XIN_CMN_19911120_wpr/12928","点球/N/XIN_CMN_19911120_wpr/12928","点球","XIN","Mainland","quality","破/V;门/N;两/N;以罚/N;最后/N;中/N;队/N;比赛/N;结果/N;5/N;:/C;朝鲜队/N;胜负/N;6/N","""<small>。 今晚 , 南 朝鲜队 和 泰国队 争夺 冠军 的</small> <u>比赛</u><sup>2.312</sup> <u>中</u><sup>1.23</sup> <u>破</u><sup>1.943</sup> <u>门</u><sup>2.004</sup> 。 <u>最后</u><sup>2.78</sup> , <u>两</u><sup>1.043</sup> <u>队</u><sup>3.111</sup> <u>以罚</u><sup>5.184</sup> <span class='target'>点球</span> 决定 <u>胜负</u><sup>5.294</sup> 。 <u>结果</u><sup>1.506</sup> , 南 <u>朝鲜队</u><sup>3.662</sup> <u>6</u><sup>1.534</sup> <u>:</u><sup>1.547</sup> <u>5</u><sup>2.048</sup> <small>获胜 。 泰国 王后杯 足球赛 每 年 泰国 首都 曼谷</small>""",5.30520228384212,3.13000269677963,NA
"点球/N/XIN_CMN_20010309_wpr/79505","点球/N/XIN_CMN_20010309_wpr/79505","点球","XIN","Mainland","quality","射手/N;分钟/N;主力/N;罚/V;・/F;进球/N;打进/V;粒/N","""<small>晚 凯 泽斯劳滕队 到 是 发挥 正常 , 联赛 中</small> 停赛 的 <u>主力</u><sup>1.747</sup> <u>射手</u><sup>3.77</sup> 哈里 <u>.</u><sup>1.755</sup> 科赫 第31 <u>分钟</u><sup>4.269</sup> <u>罚</u><sup>5.699</sup> <span class='target'>点球</span> , <u>打进</u><sup>3.48</sup> 的 一 <u>粒</u><sup>4.829</sup> <u>进球</u><sup>4.141</sup> , 使 凯 泽斯劳滕队 <small>1 0 获胜 。 另外 , 今晚 比赛 之前 ,</small>""",1.18361814292686,2.04919552643633,NA
"极刑/N/CNA_CMN_19941005_wpr/10865","极刑/N/CNA_CMN_19941005_wpr/10865","极刑","CNA","Taiwan","quality",";媒体/N;土耳其/N","""<small>。 如此 , 综合 连日 媒体 舆论 发现 , 学生</small> 阿派 尔 的 未来 命运 , 面临 死亡 的 「 <span class='target'>极刑</span> 」 威胁 , 有 <u>媒体</u><sup>1.053</sup> 指出 , <u>土耳其</u><sup>1.347</sup> 社会 必须 <small>接受 「 现实 」 的 转变 , 学 生 阿派尔</small>""",-5.20089573944152,-4.91122534255061,NA
"点球/N/XIN_CMN_20040804_wpr/33734","点球/N/XIN_CMN_20040804_wpr/33734","点球","XIN","Mainland","quality","最后/N;11/N;中国队/N;踢到/V;大战/N;胜出/V;赢/V;中/N;球/N","""<small>。 我 本人 到 现场 去 了 , 比赛 扣人心弦</small> , 晚上 9点 <u>踢到</u><sup>5.41</sup> <u>11</u><sup>1.06</sup> 点 多 , <u>最后</u><sup>2.78</sup> <u>中国队</u><sup>2.922</sup> <span class='target'>点球</span> <u>大战</u><sup>5.802</sup> <u>中</u><sup>1.23</sup> <u>胜出</u><sup>4.741</sup> 。 <u>赢</u><sup>2.428</sup> <u>球</u><sup>4.002</sup> 让 我 非常 激动 <small>, 所以 今天 发言 的 英 文稿 准备 , 请</small>""",5.79391177876901,3.7514643621668,NA
"极刑/N/CNA_CMN_19940515_wpr/28961","极刑/N/CNA_CMN_19940515_wpr/28961","极刑","CNA","Taiwan","quality","嫌犯/N;名/N;案/N;执行/V","""<small>今天 报导 , 预料 , 吴黎宏 、 余爱军 、 胡志瀚</small> 等 三 <u>名</u><sup>1.592</sup> 涉案 的 <u>嫌犯</u><sup>2.852</sup> , 本 月底 重判 <span class='target'>极刑</span> , <u>执行</u><sup>2.305</sup> 。 报导 指出 , 为 寻求 千 <u>案</u><sup>1.358</sup> <small>真相 到 杭州 的 海崃 交流 基金 会 代表团 昨天</small>""",-5.32341729374751,-7.15752833982088,NA
"极刑/N/CNA_CMN_20021201_wpr/12735","极刑/N/CNA_CMN_20021201_wpr/12735","极刑","CNA","Taiwan","quality","码/N;分钟/N;操刀/V;十二/N;又/C;球/N","""<small>0 的 超前 优势 。 亚士顿维拉 仅 希佐斯帕格 第六十四 分钟</small> 扳回一城 。 倒数 第八 <u>分钟</u><sup>2.646</sup> , 亨利 <u>操刀</u><sup>7.665</sup> <u>十二</u><sup>2.488</sup> <u>码</u><sup>5.066</sup> <span class='target'>极刑</span> , <u>又</u><sup>2.203</sup> 利箭 穿心 攻进 一 <u>球</u><sup>2.767</sup> , 兵 败 <small>山倒 的 亚士顿维拉 此 无力 回天 。 亨利 本 季</small>""",-1.56766319772405,3.18451931641436,NA
"极刑/N/CNA_CMN_19970619_wpr/141504","极刑/N/CNA_CMN_19970619_wpr/141504","极刑","CNA","Taiwan","quality","处以/V;者/N;毒品/N;走私/V;回教/N","""<small>。 沙乌地 官员 表示 境内 使用 毒品者 少 ( 中央社</small> 利雅德 十九 日 专电 ) 沙乌地阿拉伯 <u>毒品</u><sup>3.638</sup> <u>走私</u><sup>3.454</sup> <u>者</u><sup>1.387</sup> <u>处以</u><sup>7.073</sup> <span class='target'>极刑</span> , 除此之外 , 由于 信仰 <u>回教</u><sup>2.78</sup> 的 关系 , 使得 <small>沙 乌 地 境内 使用 毒品者 不 多 , 一</small>""",-3.92408270013807,-7.66690653178568,NA
"极刑/N/CNA_CMN_19960916_wpr/134879","极刑/N/CNA_CMN_19960916_wpr/134879","极刑","CNA","Taiwan","quality","因/C;处以/V;","""<small>立法院 第一 会期 民进党籍 立委 朱星 羽 ( 高雄 市</small> ) <u>因</u><sup>1.54</sup> 醉酒 殴打 饭店 员工 , 党团 <u>处以</u><sup>7.073</sup> 「 <span class='target'>极刑</span> 」 , 是 无 限期 停止 党权 处分 后 , <small>多 次 院会 朝野 重大 对决 , 废止 核四案 、</small>""",-3.60487610896415,-8.46944141347634,NA
"点球/N/XIN_CMN_20000630_wpr/54934","点球/N/XIN_CMN_20000630_wpr/54934","点球","XIN","Mainland","quality","分钟/N;对手/N;半/N;中/N;120/N;决赛/N;负于/V;决战/N;3/N;意大利队/N;:/C;1/N;中/N;队/N","""<small>布鲁塞尔 6月 29日电 荷兰队 今天 本 届 欧 洲 足球</small> 锦标赛 <u>半</u><sup>2.279</sup> <u>决赛</u><sup>2.979</sup> <u>中</u><sup>1.23</sup> <u>120</u><sup>3.018</sup> <u>分钟</u><sup>4.269</sup> 制服 <u>对手</u><sup>2.942</sup> 、 进而 <span class='target'>点球</span> <u>决战</u><sup>5.713</sup> <u>中</u><sup>1.23</sup> <u>1</u><sup>2.31</sup> <u>:</u><sup>1.547</sup> <u>3</u><sup>2.146</sup> <u>负于</u><sup>3.272</sup> <u>意大利队</u><sup>4.583</sup> 。 该 <u>队</u><sup>3.111</sup> <small>主教 练 里 杰卡尔 德 认为 , 他们 的 失利</small>""",5.59458454615707,3.47470935560372,NA
"极刑/N/CNA_CMN_19930805_wpr/40152","极刑/N/CNA_CMN_19930805_wpr/40152","极刑","CNA","Taiwan","quality","处以/V;起诉/N;检察官/N;法官/N;因而/C","""<small>记者 黄妙淑 表示 , 两 名 日籍 人士 因 涉嫌</small> 运毒 在 台 <u>检察官</u><sup>2.668</sup> <u>起诉</u><sup>3.564</sup> , 并 要求 <u>法官</u><sup>2.799</sup> <u>处以</u><sup>7.073</sup> <span class='target'>极刑</span> , <u>因而</u><sup>2.12</sup> 引 起 日本 各界 瞩目 , 电视台 希望 <small>这 次 採访 , 深入 报导 亚洲 各 国 杜绝</small>""",-4.62971120585555,-8.46377198100127,NA
"极刑/N/CNA_CMN_19990728_wpr/88903","极刑/N/CNA_CMN_19990728_wpr/88903","极刑","CNA","Taiwan","quality","判/V;媒体/N","""<small>与 台湾 方面 合作 的 可能性 及 在 台 商机</small> 。 880728 射杀 交 警长 春 一 银行 押款员 <u>判</u><sup>4.88</sup> <span class='target'>极刑</span> ( 中央社 台北 二十八日电 ) 香港 <u>媒体</u><sup>1.053</sup> 报导 , 长春市 <small>一 家 银行 的 押款员 , 在押 送行 款 时</small>""",-6.65641182291454,-6.89676250740893,NA
"点球/N/XIN_CMN_19961212_wpr/79693","点球/N/XIN_CMN_19961212_wpr/79693","点球","XIN","Mainland","quality","分钟/N;尼日利亚队/N;挡出/V;获得/V;尼日利亚队/N;分/V;添/V;机会/N","""<small>一 次 罚 点球 机会 , 但 球 捷克队 守门员</small> <u>挡出</u><sup>5.629</sup> 。 三 <u>分钟</u><sup>4.269</sup> 后 , <u>尼日利亚队</u><sup>4.668</sup> <u>获得</u><sup>2.267</sup> 一 次 <span class='target'>点球</span> <u>机会</u><sup>3.392</sup> , 奥帕拉库 这 回 为 <u>尼日利亚队</u><sup>4.668</sup> <u>添</u><sup>2.384</sup> 了 <u>分</u><sup>2.942</sup> <small>。 没有 东道主 队 参赛 , 但 这 场 高</small>""",2.25262688250217,3.19614099617971,NA
"极刑/N/CNA_CMN_19971103_wpr/59923","极刑/N/CNA_CMN_19971103_wpr/59923","极刑","CNA","Taiwan","quality","因而/C;判处/V;法律/N;律师/N","""<small>三 人 虽然 只 行为 中 获利 三十多万 元 ,</small> 造成 大陆 中央 税收 流失 两千两百八十八万 元 , <u>因而</u><sup>2.12</sup> <u>判处</u><sup>5.452</sup> <span class='target'>极刑</span> 。 熟悉 大陆 <u>法律</u><sup>2.016</sup> 事务 的 李永然 <u>律师</u><sup>2.274</sup> 指出 , <small>十月 一 日 正式 施行 的 大陆 「 刑法 」</small>""",-6.08137162995865,-7.4078889438186,NA
"极刑/N/CNA_CMN_20020715_wpr/58894","极刑/N/CNA_CMN_20020715_wpr/58894","极刑","CNA","Taiwan","quality","被告/N;处/N;名/N;","""<small>喀拉蚩 两 地 採取 空前 安全 措施 。 检方 另</small> 三 <u>名</u><sup>1.592</sup> <u>被告</u><sup>3.917</sup> 塞奎布 、 艾迪尔 及 纳西姆 求 <u>处</u><sup>3.012</sup> <span class='target'>极刑</span> 。 欧玛 等 四 人 控 绑架 、 谋杀 和 <small>从事 恐怖 活动 罪名 , 每 项 罪行 判处 死刑</small>""",-4.6605385965006,-6.49567789538644,NA
"点球/N/XIN_CMN_19971006_wpr/44260","点球/N/XIN_CMN_19971006_wpr/44260","点球","XIN","Mainland","quality","判/V;内犯/V;队员/N;罚球区/N;罚/V;本/N;客队/N;规/N;罚/V;分/V;易边/N;添/V;战/V;主/N;加/V","""<small>2 : 0 。 比赛 进行到 第三十八 分钟 时 ,</small> <u>客队</u><sup>4.918</sup> <u>队员</u><sup>3.264</sup> <u>本</u><sup>1.024</sup> 方 <u>罚球区</u><sup>6.344</sup> <u>内犯</u><sup>6.469</sup> <u>规</u><sup>1.319</sup> 、 <u>判</u><sup>4.079</sup> <u>罚</u><sup>5.699</sup> <span class='target'>点球</span> , <u>加</u><sup>1.478</sup> 林多 <u>主</u><sup>1.883</sup> <u>罚</u><sup>5.699</sup> <u>添</u><sup>2.384</sup> <u>分</u><sup>2.942</sup> 。 <u>易边</u><sup>4.771</sup> <u>战</u><sup>3.099</sup> <small>, 萨尔瓦多队 士气 低落 , 开赛 仅 两 分钟 ,</small>""",-0.035635665645453,2.33203063223716,NA
"点球/N/XIN_CMN_19961012_wpr/8542","点球/N/XIN_CMN_19961012_wpr/8542","点球","XIN","Mainland","quality","判/V;罚/V;柏林/N;队/N;号/N;罚进/V;9/N;点球/N;分/V;顺发队/N","""<small>拉 人 犯规 , 场 上 执法 的 国际级 裁判</small> ( 羽 下 是 ) <u>柏林</u><sup>1.367</sup> <u>判</u><sup>4.079</sup> 顺发 <u>队</u><sup>3.111</sup> <u>罚</u><sup>5.699</sup> <span class='target'>点球</span> 。 <u>顺发队</u><sup>5.488</sup> <u>9</u><sup>1.481</sup> <u>号</u><sup>2.285</sup> 权 国文 <u>点球</u><sup>6.98</sup> <u>罚进</u><sup>7.728</sup> , <u>分</u><sup>2.942</sup> <small>扳成 1 : 1平 。 这样 , 江苏队 20 轮</small>""",0.745601129071797,1.88019746549457,NA
"极刑/N/CNA_CMN_20020927_wpr/47277","极刑/N/CNA_CMN_20020927_wpr/47277","极刑","CNA","Taiwan","quality",";罪名/N;这样/V","""<small>眼镜 , 奠定 了 以后 台湾 经济 建设 基础 。</small> 但 想不到 , 3 年 后 , 沈镇南 诬陷 通匪处 <span class='target'>极刑</span> 。 沈镇南 <u>这样</u><sup>1.38</sup> 杰出 的 人才 , 罗织 <u>罪名</u><sup>3.682</sup> 人狱 <small>? 程 玉 凤 说 , 是 政治 因素 ,</small>""",-5.6166178227635,-6.87201294026706,NA
"点球/N/XIN_CMN_20020616_wpr/27243","点球/N/XIN_CMN_20020616_wpr/27243","点球","XIN","Mainland","quality","利用/V;分/N;:/C;点球/N;1/N;扳成/V;大战/N;3/N;:/C;2/N;惜/V;中/N;西班牙队/N;球/N","""<small>占得 一 席 。 而 爱尔兰队 幸运 , 第九十 分钟</small> <u>利用</u><sup>1.582</sup> <u>点球</u><sup>6.98</sup> <u>分</u><sup>1.05</sup> <u>扳成</u><sup>5.654</sup> <u>1</u><sup>2.31</sup> <u>:</u><sup>1.547</sup> <u>1</u><sup>2.31</sup> 后 功亏一篑 , <span class='target'>点球</span> <u>大战</u><sup>5.802</sup> <u>中</u><sup>1.23</sup> <u>2</u><sup>2.579</sup> <u>:</u><sup>1.547</sup> <u>3</u><sup>2.146</sup> <u>球</u><sup>4.002</sup> <u>惜</u><sup>3.794</sup> 败于 <u>西班牙队</u><sup>4.873</sup> , <small>后者 分 4 : 3 迈入 八强 。 赛 后</small>""",4.74571377389677,3.73265187689543,NA
"极刑/N/CNA_CMN_19960701_wpr/77885","极刑/N/CNA_CMN_19960701_wpr/77885","极刑","CNA","Taiwan","quality","盗窃/N;文物/N;","""<small>梦 」 和 「 孽海 恩仇 」 。 海口 剧团</small> 一九九四年 来 台北 演出 过 。 中共 <u>盗窃</u><sup>4.458</sup> <u>文物</u><sup>1.898</sup> 犯处 <span class='target'>极刑</span> ( 中央社 台北 一 日 电 ) 吓阻 猖獗 的 <small>盗窃 文物 活 动 , 中共 一九九二年 起 , 判处</small>""",-4.59796506063325,-6.89556650081528,NA
"点球/N/XIN_CMN_20010506_wpr/13893","点球/N/XIN_CMN_20010506_wpr/13893","点球","XIN","Mainland","quality","0/N;主罚/V;:/C;范志毅/N;快讯/N;足球赛/N;领先/V;:/C;范志毅/N;快讯/N;扑出/V","""<small>的 第二 个 入球 , 使 中 国 队 4</small> <u>:</u><sup>1.547</sup> <u>0</u><sup>2.822</sup> <u>领先</u><sup>2.69</sup> 。 <u>快讯</u><sup>1.715</sup> <u>:</u><sup>1.547</sup> 中柬 <u>足球赛</u><sup>2.757</sup> <u>范志毅</u><sup>4.971</sup> <u>主罚</u><sup>8.054</sup> <span class='target'>点球</span> <u>扑出</u><sup>7.877</sup> 新华社 金边 5月 6日电 <u>快讯</u><sup>1.715</sup> <u>:</u><sup>1.547</sup> <u>范志毅</u><sup>4.971</sup> 今天 这里 <small>进行 的 世界杯 足球赛 亚洲区 预选赛 第九 小组 中国队 与</small>""",0.915532546356336,5.02914689481626,NA
"十二码球/N/CNA_CMN_19960623_wpr/2508","十二码球/N/CNA_CMN_19960623_wpr/2508","十二码球","CNA","Taiwan","quality","踢/V;西班牙队/N","""<small>大 批 警力 撤离 。 英西 之 战 西班牙队 攻守</small> 俱佳 , 表现 英国队 杰出 , 可惜 时运不济 , <u>踢</u><sup>7.032</sup> <span class='target'>十二码球</span> 败北 , 但 虽 败 犹荣 。 英国队 击败 <u>西班牙队</u><sup>5.818</sup> <small>后 , 取得 准决赛权 , 六 月 二十六日 下午 八时</small>""",4.06462627659395,5.97660746464482,NA
"十二码球/N/CNA_CMN_19940703_wpr/73163","十二码球/N/CNA_CMN_19940703_wpr/73163","十二码球","CNA","Taiwan","quality",";裁判/N;全/N","""<small>后面 绊倒 。 电视 转播 的 慢 动作 重播 显示</small> , 汉 穆尔 犯 规 动作 明显 , 比利时 队罚 <span class='target'>十二码球</span> , 但 <u>裁判</u><sup>4.279</sup> 视若 无 睹 , 而且 比利时 <u>全</u><sup>1.288</sup> <small>队 抗议 下 坚持 原判 , 认为 是 这 场</small>""",-1.12594021019944,1.20102325812395,NA
"点球/N/XIN_CMN_20040613_wpr/50085","点球/N/XIN_CMN_20040613_wpr/50085","点球","XIN","Mainland","quality","英格兰队/N;分/N;钟/N;赢得/V;小将/N;鲁尼/N;场/N;罚进/V;点球/N;贝克汉姆/N","""<small>兰帕德 的 入球 , 英格兰队 领先 。 至 下 半</small> <u>场</u><sup>2.27</sup> 72 <u>分</u><sup>1.05</sup> <u>钟</u><sup>3.106</sup> , <u>小将</u><sup>2.575</sup> <u>鲁尼</u><sup>5.004</sup> 为 <u>英格兰队</u><sup>4.765</sup> <u>赢得</u><sup>2.314</sup> <span class='target'>点球</span> , 如果 <u>贝克汉姆</u><sup>4.725</sup> <u>罚进</u><sup>7.728</sup> <u>点球</u><sup>6.98</sup> , 法 国人 肯定 回天乏术 <small>; 如果 罚 进 , 有 一 线 生机 。</small>""",2.62813168918393,4.55169556789266,NA
"点球/N/XIN_CMN_19970420_wpr/1141","点球/N/XIN_CMN_19970420_wpr/1141","点球","XIN","Mainland","quality","手球/N;传球/N;队员/N;主罚/V;范志毅/N;犯规/V;防守/N;入网/N;场上/N;的/N;破门/N","""<small>分钟 时 , 中国队 的 李明 对方 罚球区 内 的</small> <u>传球</u><sup>3.047</sup> 造成 缅甸队 <u>防守</u><sup>2.627</sup> <u>队员</u><sup>3.264</sup> <u>手球</u><sup>4.553</sup> <u>犯规</u><sup>5.945</sup> , <u>范志毅</u><sup>4.971</sup> <u>主罚</u><sup>8.054</sup> <span class='target'>点球</span> <u>破门</u><sup>4.766</sup> <u>入网</u><sup>4.502</sup> , 才 改变 了 <u>场上</u><sup>4.409</sup> <u>的</u><sup>1.776</sup> 僵持 局面 <small>。 , 中国队 的 郝海东 、 李金羽 和 张恩华 接连</small>""",0.0384544910561198,3.81324550082286,NA
"极刑/N/CNA_CMN_20010625_wpr/50150","极刑/N/CNA_CMN_20010625_wpr/50150","极刑","CNA","Taiwan","quality","分子/N;处以/V;名/N;罪犯/N;贩卖/N;毒品/N","""<small>凸显 中共 禁毒 的 政策 。 综合 新华社 和 中新社</small> 报导 , 重庆市 今天 十八 <u>名</u><sup>1.592</sup> 涉 毒犯罪 <u>分子</u><sup>3.172</sup> <u>处以</u><sup>7.073</sup> <span class='target'>极刑</span> 。 这 批 <u>罪犯</u><sup>4.998</sup> 运输 、 <u>贩卖</u><sup>3.78</sup> <u>毒品</u><sup>3.638</sup> 的 数量 <small>巨大 , 上千 克 , 最多 的 达 上万 克</small>""",-4.22315425805859,-7.58217294228714,NA
"点球/N/XIN_CMN_20031023_wpr/43414","点球/N/XIN_CMN_20031023_wpr/43414","点球","XIN","Mainland","quality","号/N;打入/V;门将/N;1/N;粒/N;发/N;前锋/N","""<small>40 次 。 中国队 进 8 球 6 名 球员</small> <u>打入</u><sup>3.04</sup> , 其中 <u>1</u><sup>2.31</sup> <u>号</u><sup>2.285</sup> <u>门将</u><sup>5.834</sup> 关震罚入 了 一 <u>粒</u><sup>4.829</sup> <span class='target'>点球</span> 。 董 首 <u>发</u><sup>1.018</sup> 担任 <u>前锋</u><sup>3.78</sup> , 但 这 位 <small>受到 曼联 青睐 的 “ 神奇 东方 少年 ” 上半场</small>""",0.365218368692842,5.31729458872793,NA
"点球/N/XIN_CMN_19990711_wpr/55161","点球/N/XIN_CMN_19990711_wpr/55161","点球","XIN","Mainland","quality","表现/N;半/N;场/N;队/N;命中/V;时/N","""<small>球队 最 差 的 成绩 勉强 挤进 八 强 。</small> 该 <u>队</u><sup>3.111</sup> 今天 后 <u>半</u><sup>2.279</sup> <u>场</u><sup>2.27</sup> 的 <u>表现</u><sup>1.366</sup> 俗 , <span class='target'>点球</span> <u>时</u><sup>1.316</sup> 是 个个 <u>命中</u><sup>6.6</sup> 。 普阿 出征 前 说 过 <small>, 这 次 美洲杯 是 选拔 参加 明年 世界杯赛 预选</small>""",1.64908853406334,2.73595432647796,NA
"十二码球/N/CNA_CMN_20020616_wpr/95591","十二码球/N/CNA_CMN_20020616_wpr/95591","十二码球","CNA","Taiwan","quality","场/N;比赛/N;./P;Robbie/F;踢/V;基恩/N;罗比/N;机会/N;Keane/F","""<small>Niall Quinn ) 的 球衣 , 瑞典 裁判 抓个正着 ,</small> 给 了 爱 尔兰 这 <u>场</u><sup>2.627</sup> <u>比赛</u><sup>1.749</sup> 的 第二 次 <span class='target'>十二码球</span> <u>机会</u><sup>3.563</sup> 。 <u>踢</u><sup>7.032</sup> 的 <u>罗比</u><sup>8.814</sup> <u>.</u><sup>2.358</sup> <u>基恩</u><sup>7.897</sup> ( <u>Robbie</u><sup>10.932</sup> <u>Keane</u><sup>10.881</sup> <small>) 稳稳 的 射进 , 让 爱尔兰 比数 追平 。</small>""",2.34456872464264,6.67013615972445,NA
"点球/N/XIN_CMN_20030715_wpr/17239","点球/N/XIN_CMN_20030715_wpr/17239","点球","XIN","Mainland","quality","美国队/N;斯/N;脚/N;决赛/N;顿/N;大战/N;中国队/N;中/N;战胜/V","""<small>看 了 。 上 届 女足 世界杯 上 , 是</small> 查 <u>斯</u><sup>1.65</sup> <u>顿</u><sup>1.057</sup> 的 一 <u>脚</u><sup>3.281</sup> , 使 <u>美国队</u><sup>3.209</sup> <u>决赛</u><sup>2.979</sup> <span class='target'>点球</span> <u>大战</u><sup>5.802</sup> <u>中</u><sup>1.23</sup> <u>战胜</u><sup>3.149</sup> 处 巅峰 状态 的 <u>中国队</u><sup>2.922</sup> 。 欣喜若狂 <small>的 她 采取 了 男子 足球赛 中 最 经典 的</small>""",6.1410078980085,3.81673152711438,1
