"","_id","lemma","newspaper","region","formality","_cws.model","_ctxt.model","model.x","model.y","cluster"
"反击/V/CNA_CMN_19941110_wpr/81991","反击/V/CNA_CMN_19941110_wpr/81991","反击","CNA","Taiwan","quality","攻势/N;主动/V;波/N;攻势/N;抹黑/N","""<small>, 今天 民进党籍 台湾省 长 候选人 陈定南 竞选 本部 召开</small> , 中 决议 十二 <u>波</u><sup>1.003</sup> 文 宣 <u>攻势</u><sup>3.715</sup> , <u>主动</u><sup>1.786</sup> <span class='target'>反击</span> 中国 国民党 的 「 <u>抹黑</u><sup>3.108</sup> <u>攻势</u><sup>3.715</sup> 」 。 民进党 中央 <small>党部 副秘书长 邱义仁 说 , 面对 国民党 的 文宣 攻势</small>""",1.00645000366832,1.75360123108635,NA
"反击/V/CNA_CMN_20000307_wpr/6568","反击/V/CNA_CMN_20000307_wpr/6568","反击","CNA","Taiwan","quality","威胁/N;","""<small>可能 影响 北京 加入 世界贸易组织 。 社论 指出 , 中共</small> 此 一 对 台 动武 <u>威胁</u><sup>2.445</sup> , 美国 引 发 <span class='target'>反击</span> , 更 增 反对 华府 与 北京 去年 十一月 达成 <small>的 贸易 协定者 的 火力 。 此 一 贸易 协定</small>""",2.19302294514917,-6.02240801968753,NA
"反击/V/CNA_CMN_20011112_wpr/106159","反击/V/CNA_CMN_20011112_wpr/106159","反击","CNA","Taiwan","quality","核武/N;","""<small>, 出现 核武 恐怖 事件 。 如果 此 事 成真</small> , 那 是 国际性 的 大 灾难 , 美国 <u>核武</u><sup>2.013</sup> <span class='target'>反击</span> , 因此 酿成 世界 大战 , 是 令 国际 间 <small>各 大 核武 国家 忧心 , 而 必须 解决 防止</small>""",2.50343353912689,-6.38773001982921,NA
"反攻/V/CNA_CMN_20001212_wpr/12309","反攻/V/CNA_CMN_20001212_wpr/12309","反攻","CNA","Taiwan","quality","多头/N;盘势/N;无力/V;盘势/N;不过/C","""<small>多头 。 日 盛 期货 指出 , 成交量 萎缩 ,</small> 成 目前 <u>盘势</u><sup>3.004</sup> 最 大 隐忧 , 使得 <u>多头</u><sup>4.778</sup> <u>无力</u><sup>5.016</sup> <span class='target'>反攻</span> , <u>不过</u><sup>1.063</sup> 目前 <u>盘势</u><sup>3.004</sup> 横盘 、 并 拉长 整理 时间 <small>, 沈淀 筹码 、 化解 上档 卖压 , 颇 有</small>""",-3.70573070024973,0.549415557269869,3
"反攻/V/XIN_CMN_20021007_wpr/13492","反攻/V/XIN_CMN_20021007_wpr/13492","反攻","XIN","Mainland","quality","中国队/N;机会/N;得分/N;中国队/N;比赛/N","""<small>死守 的 战术 , 并 重视 阻止 中国 队 的</small> 长传 , 给 <u>中国队</u><sup>2.617</sup> 任何 <u>得分</u><sup>4.061</sup> 的 <u>机会</u><sup>2.689</sup> , 同时 <span class='target'>反攻</span> 。 回 观 今天 的 <u>比赛</u><sup>1.219</sup> , <u>中国队</u><sup>2.617</sup> 急于求成 , <small>动作 失误 多 , 攻击 成功率 低 , 6 次</small>""",-2.82093927998084,3.98425563335166,NA
"反攻/V/CNA_CMN_19970223_wpr/61616","反攻/V/CNA_CMN_19970223_wpr/61616","反攻","CNA","Taiwan","quality","九/N;狮队/N;局/N;二/N;领先/V;九/N;但/C;终场/N;二/N","""<small>。 七 局 上 半 时报鹰队 下 一 城 ,</small> <u>九</u><sup>2.215</sup> <u>二</u><sup>1.619</sup> <u>领先</u><sup>4.089</sup> <u>狮队</u><sup>4.145</sup> 。 <u>狮队</u><sup>4.145</sup> 八 、 <u>九</u><sup>2.215</sup> <u>局</u><sup>3.594</sup> <span class='target'>反攻</span> , <u>但</u><sup>1.511</sup> 越 雷池 一 步 , <u>终场</u><sup>4.462</sup> <u>九</u><sup>2.215</sup> <u>二</u><sup>1.619</sup> <small>饮恨 。 亚洲盃 羽球 团体赛 中华队 荣获 第三 名 (</small>""",-4.96104089388862,4.09527215942566,6
"反攻/N/CNA_CMN_19970810_wpr/64517","反攻/N/CNA_CMN_19970810_wpr/64517","反攻","CNA","Taiwan","quality","零/N;展开/V;领先/V;破/V;局/N","""<small>。 第二 盘 开始 , 王思婷 保持 战果 , 一</small> 度 四 <u>零</u><sup>2.679</sup> <u>领先</u><sup>3.723</sup> 。 阿根廷 的 艾 珍宝 <u>展开</u><sup>3.407</sup> <span class='target'>反攻</span> , 时有 佳作 , 有 两 <u>局</u><sup>3.465</sup> 更 <u>破</u><sup>1.832</sup> 了 <small>王思婷 的 发球 , 使 比数 拉近 五 四 。</small>""",-5.0900326297271,4.05623211995804,6
"反击/V/CNA_CMN_19920219_wpr/20431","反击/V/CNA_CMN_19920219_wpr/20431","反击","CNA","Taiwan","quality","展开/V;保守派/N;为首/V;","""<small>预料 北戴河 召开 重要 会议 , 党 中央 顾问 委</small> 员 会 主任 陈云 <u>为首</u><sup>1.015</sup> 的 <u>保守派</u><sup>2.579</sup> , 邓氏 <u>展开</u><sup>2.193</sup> <span class='target'>反击</span> , 令 人 注目 。 美 联邦 调查局 愿 协寻 <small>失踪 华裔 学生 ( 中央社 休士敦 十八 日 专电 )</small>""",1.54286437351529,-4.18295727769935,NA
"反击/V/CNA_CMN_20020423_wpr/54058","反击/V/CNA_CMN_20020423_wpr/54058","反击","CNA","Taiwan","quality",";指控/N","""<small>足总 闹 内闹 主席 与 秘书长 关系 破裂 ( 中央社</small> 苏黎世 二十三 日 法新电 ) 国际 足球 总会 主席布 莱特 <span class='target'>反击</span> 秘书长 曾鲁费年 他 的 <u>指控</u><sup>1.965</sup> 。 曾鲁费年 指控布 莱特 财务 <small>清和 高压 领导 。 布莱特 和 曾鲁费年 昨天 苏黎世 举行</small>""",0.977099053295043,-4.92349027406007,NA
"反击/V/XIN_CMN_19910118_wpr/10956","反击/V/XIN_CMN_19910118_wpr/10956","反击","XIN","Mainland","quality","报复/V;以色列/N;伊拉克/N;军队/N;","""<small>后 , 伊拉克 以色列 发动 了 第1 次 袭击 ,</small> 然而 , 目前 见 <u>以色列</u><sup>1.68</sup> <u>军队</u><sup>2.135</sup> <u>伊拉克</u><sup>2.021</sup> 进行 <u>报复</u><sup>2.318</sup> 性 <span class='target'>反击</span> 。 今天 格林尼治 时间 00 : 10 ( 北京 时间 <small>08 : 10 ) , 伊拉克 以色列 发射 了 8</small>""",3.24664916848347,-6.03654337455607,NA
"反攻/N/XIN_CMN_19951205_wpr/41791","反攻/N/XIN_CMN_19951205_wpr/41791","反攻","XIN","Mainland","quality","进攻/V;战场/N;发动/V;阶段/N;","""<small>何时 开始 的 。 据悉 , 演习 分为 三 个</small> <u>阶段</u><sup>1.294</sup> : 纵深 地带 <u>进攻</u><sup>3.424</sup> , 坚守 <u>战场</u><sup>3.615</sup> 和 <u>发动</u><sup>3.939</sup> <span class='target'>反攻</span> 。 双方 的 空军 由于 天气 好 参加 这 次 <small>演习 。 科威特 武装 部队 副参谋长 法赫德 ・ 阿米尔 说</small>""",4.65338046158769,-4.29572824884089,NA
"反击/V/XIN_CMN_19980827_wpr/29303","反击/V/XIN_CMN_19980827_wpr/29303","反击","XIN","Mainland","quality","刚果/N;武装/V;进攻/V","""<small>, 南部 非洲 发展 共同体 津巴布韦 召开 国防部长 会议 ,</small> 决定 <u>刚果</u><sup>1.147</sup> ( 金 ) 派兵 , 帮助 卡比拉 政府 <span class='target'>反击</span> 叛乱 <u>武装</u><sup>1.457</sup> 的 <u>进攻</u><sup>4.135</sup> 。 之后 , 安哥拉 和 津巴布韦 <small>等 周边国 家 公开军 事 援助 刚果 ( 金 )</small>""",1.41874907245897,1.75551329838996,NA
"反击/V/XIN_CMN_19990117_wpr/5251","反击/V/XIN_CMN_19990117_wpr/5251","反击","XIN","Mainland","quality","防守/V;发球/N;打/V;主动/V;河南队/N;展开/V;占据/V","""<small>失 一 局 。 第二 局 , 辽宁队 调整 战术</small> , 加强 了 <u>发球</u><sup>2.964</sup> 的 力度 , 同时 <u>打</u><sup>3.133</sup> <u>防守</u><sup>5.699</sup> <span class='target'>反击</span> , <u>占据</u><sup>2.945</sup> 了 <u>主动</u><sup>1.786</sup> 。 <u>河南队</u><sup>3.734</sup> 与 之 <u>展开</u><sup>2.193</sup> 拉锯战 <small>, 虽 比分 10多 次 扳平 并 反超 对手 ,</small>""",-1.1197973118065,3.03896813391262,NA
"反攻/V/CNA_CMN_20011228_wpr/48324","反攻/V/CNA_CMN_20011228_wpr/48324","反攻","CNA","Taiwan","quality","指数/N;行情/N;尾盘/N;","""<small>联电 、 硅品 、 日月光 、 华泰 等 IC 股</small> <u>尾盘</u><sup>3.927</sup> 拉升 , 进行 补涨 <u>行情</u><sup>1.564</sup> , 更 是 <u>指数</u><sup>1.417</sup> <span class='target'>反攻</span> 的 主要 功臣 。 日 盛 副理 林圣杰 指出 , <small>美 股 元月 中旬 几 个 重 量级 企业 公佈</small>""",-3.85090775282682,0.66340763808695,NA
"反击/V/CNA_CMN_19990902_wpr/111620","反击/V/CNA_CMN_19990902_wpr/111620","反击","CNA","Taiwan","quality","暴徒/N;时/N;中弹/V;头部/N;虽/C;","""<small>詹炳立 , 民国 七十九年 十一月 八日 , 詹炳立 派出 值班</small> <u>时</u><sup>1.052</sup> , <u>暴徒</u><sup>2.714</sup> 枪击 <u>头部</u><sup>1.484</sup> <u>中弹</u><sup>2.712</sup> , <u>虽</u><sup>1.421</sup> 欲 拔枪 <span class='target'>反击</span> , 不支倒地 , 送医 不治 去世 。 林靖娟 生前 为 <small>健康 幼稚园 老师 , 民国 八十一年 五月 十五 日 健康</small>""",3.89808474622424,-3.38200290501102,NA
"反击/V/CNA_CMN_19960325_wpr/1660","反击/V/CNA_CMN_19960325_wpr/1660","反击","CNA","Taiwan","quality","进攻/V;敢/V;军事/N;攻打/V;不久/N","""<small>亮出 底牌 ; 第三 种 主张 採取 吓阻 态度 ,</small> 表明 中共 <u>敢</u><sup>1.506</sup> <u>进攻</u><sup>4.135</sup> 台湾 , 引起 美国 的 <u>军事</u><sup>1.271</sup> <span class='target'>反击</span> 。 哈罗兰 指出 , 认为 中共 <u>不久</u><sup>1.12</sup> 的 将来 <u>攻打</u><sup>2.105</sup> <small>台 湾 的 观察家 , 没有 几 个 ; 但</small>""",1.59098411440619,1.45450561602964,NA
"反击/V/XIN_CMN_20010324_wpr/41020","反击/V/XIN_CMN_20010324_wpr/41020","反击","XIN","Mainland","quality","五牛队/N;分/V;迅速/V;分钟/N;时/N;第37/N;射门/V","""<small>禁区 外 定位球 , 后卫 6 号 夏青 补射 进网</small> , <u>分</u><sup>1.986</sup> 拉到 2 : 1 。 <u>五牛队</u><sup>4.2</sup> <u>迅速</u><sup>1.673</sup> 组织 <span class='target'>反击</span> , <u>第37</u><sup>4.263</sup> <u>分钟</u><sup>3.918</sup> <u>时</u><sup>1.052</sup> , 李 玉展 乱军 中 <u>射门</u><sup>4.299</sup> <small>, 打 夏青 脚 上 弹 进网 中 , 双方</small>""",-2.27544016219268,5.91162503212669,4
"反击/V/CNA_CMN_20000712_wpr/5081","反击/V/CNA_CMN_20000712_wpr/5081","反击","CNA","Taiwan","quality","份子/N;放松/V;採取/V;严厉/V;发动/V","""<small>贪污 腐化 的 程度 无可救药 。 解放报 指出 , 但</small> 中共 当局 <u>放松</u><sup>1.516</sup> , 自由派 知识 <u>份子</u><sup>1.698</sup> <u>採取</u><sup>1.568</sup> <u>严厉</u><sup>1.166</sup> 措施 <span class='target'>反击</span> , <u>发动</u><sup>3.535</sup> 「 经济 、 文化 、 科技 」 三 <small>大 势力 , 展开 新 一 波 的 政治 运动</small>""",3.03437294302362,-4.750769611574,NA
"反击/N/XIN_CMN_20000505_wpr/24819","反击/N/XIN_CMN_20000505_wpr/24819","反击","XIN","Mainland","quality","军/N;平民/N;以色列/N","""<small>责 , 并 指出 这 是 两 天 炸死 两</small> 名 、 炸伤 17 名 <u>平民</u><sup>1.951</sup> 的 <u>军</u><sup>1.065</sup> 进行 的 <span class='target'>反击</span> 。 4月 17日 , <u>以色列</u><sup>1.469</sup> 正式 通知 联合国 秘书长 安南 <small>, 表 示 以色列 7月 底 前 全部 撤出 其</small>""",3.50030884997288,-5.75941616743129,NA
"反击/V/CNA_CMN_20020301_wpr/37121","反击/V/CNA_CMN_20020301_wpr/37121","反击","CNA","Taiwan","quality","动武/V;下/N;击/V;下/V","""<small>县 ) 在 立法院 总质询 , 询问 过去 第一 击</small> 参谋总长 <u>下</u><sup>1.186</sup> 令 , 未来 若 中共 台湾 <u>动武</u><sup>1.038</sup> , <span class='target'>反击</span> 第一 <u>击</u><sup>2.254</sup> 命令 谁 <u>下</u><sup>2.152</sup> 命 令 。 汤曜明 答覆 <small>说 , 国防 二 法 , 参谋总长 听命 国防部长 ,</small>""",3.12214340953187,-2.75043857151478,NA
"反击/V/CNA_CMN_19930812_wpr/46309","反击/V/CNA_CMN_19930812_wpr/46309","反击","CNA","Taiwan","quality","手/N;时/N;机会/N","""<small>审查 进度 与 党籍 立委 出席 情形 , 并 做好</small> 党政 运作 , 让 反对党 与 无党籍 有 联 <u>手</u><sup>1.154</sup> <span class='target'>反击</span> 的 <u>机会</u><sup>2.827</sup> 。 廖福本 下午 立法院 接受 记者 访问 <u>时</u><sup>1.052</sup> <small>表示 , 「 新 党 」 成立 后 未来 执政党</small>""",-2.42245990057275,1.6520369588821,NA
"反击/V/XIN_CMN_20040624_wpr/4353","反击/V/XIN_CMN_20040624_wpr/4353","反击","XIN","Mainland","quality","后方/N;利用/V;进攻/V;时/N;博卡队/N;博卡队/N;次/N;场/N;比赛/N","""<small>, 得势 得分 。 而 翁塞卡尔达斯 队 偏重 防守 ,</small> 且 <u>利用</u><sup>2.032</sup> <u>博卡队</u><sup>4.271</sup> <u>进攻</u><sup>4.135</sup> <u>时</u><sup>1.052</sup> 造成 的 <u>后方</u><sup>2.524</sup> 空 组织 <span class='target'>反击</span> 。 全 <u>场</u><sup>1.717</sup> <u>比赛</u><sup>1.156</sup> , <u>博卡队</u><sup>4.271</sup> 仅有 两 <u>次</u><sup>1.226</sup> 有 <small>威胁 的 射门 。 这 两 次 射门 出现 上</small>""",-0.770377079037213,4.14447745300653,NA
"反击/V/CNA_CMN_19920909_wpr/1251","反击/V/CNA_CMN_19920909_wpr/1251","反击","CNA","Taiwan","quality","亚军队/N;大砲/N;攻击/V;布希/N","""<small>扬言 , 若 支持 波士尼亚 总统 伊兹贝戈维克 的 回教 部队</small> 及 克罗 西 <u>亚军队</u><sup>3.737</sup> <u>攻击</u><sup>2.944</sup> , 他 们 使用 <u>大砲</u><sup>3.476</sup> <span class='target'>反击</span> 。 <u>布希</u><sup>1.606</sup> 要求 国会 拨款 救灾 ( 中央社 华盛顿 八 <small>日 美 联电 ) 布希 总统 今天 说 , 他</small>""",3.77145495956547,-5.38540511727606,NA
"反攻/V/CNA_CMN_19960613_wpr/122821","反攻/V/CNA_CMN_19960613_wpr/122821","反攻","CNA","Taiwan","quality","但/C;最后/N;关头/N;落败/V;差距/N;无力/V","""<small>虽 有 七 支 安打 , 打击率 二成一九 龙队 的</small> 二成四三 相差 无几 , <u>但</u><sup>1.511</sup> 紧要 <u>关头</u><sup>3.179</sup> 发挥 , <u>最后</u><sup>2.524</sup> <span class='target'>反攻</span> <u>无力</u><sup>5.016</sup> , 较 大 <u>差距</u><sup>2.45</sup> <u>落败</u><sup>4.756</sup> , 先发 尼洛 承担 <small>败战 投手 责任 。 远 评论 週刊 指台 经济力 使</small>""",-4.07284533979294,3.17579824693396,NA
"反击/V/XIN_CMN_20001122_wpr/6597","反击/V/XIN_CMN_20001122_wpr/6597","反击","XIN","Mainland","quality","利用/V;宏远队/N;进攻/V;队/N;追平/V;结束/N;比分/N;节/N;比赛/N","""<small>表演 。 他 连续 两 个 扣篮 拉开 了 上海</small> 东方 <u>队</u><sup>2.431</sup> <u>进攻</u><sup>4.135</sup> 的 序幕 。 而 广东 <u>宏远队</u><sup>4.111</sup> <u>利用</u><sup>2.032</sup> <span class='target'>反击</span> 慢慢 <u>追平</u><sup>3.177</sup> <u>比分</u><sup>4.1</sup> 。 第一 <u>节</u><sup>2.03</sup> <u>比赛</u><sup>1.156</sup> <u>结束</u><sup>1.259</sup> , 广东 <small>宏远队 22 : 28 落后 。 第二 节 比赛 广东</small>""",-2.59786462779913,4.11102199048994,NA
"反击/V/XIN_CMN_19960906_wpr/8213","反击/V/XIN_CMN_19960906_wpr/8213","反击","XIN","Mainland","quality","频频/V;取胜/V;身高/N;73/N;得分/N","""<small>分 一度 反 。 浙江队 气馁 , 观众 有 节奏</small> 的 “ 浙 江队 加油 ” 声 中 , <u>频频</u><sup>3.531</sup> <span class='target'>反击</span> <u>得分</u><sup>3.486</sup> , <u>73</u><sup>1.487</sup> : 65 <u>取胜</u><sup>2.553</sup> 。 浙江 男篮 <u>身高</u><sup>2.055</sup> <small>2 米 16 的 余东平 今天 到场 观战 , 为</small>""",-2.09428517948797,4.10515628116838,NA
"反攻/V/CNA_CMN_20010626_wpr/162823","反攻/V/CNA_CMN_20010626_wpr/162823","反攻","CNA","Taiwan","quality",";击/V","""<small>之 宝 玩具商 因应 科技 的 发展 , 引进 新</small> 品种 系列 的 恐龙 玩 具 , 增加 攻击 与 <span class='target'>反攻</span> <u>击</u><sup>1.956</sup> 的 互动 特性 特异 功能 , 强化 玩具 的 <small>玩 性 和 价值感 。 孩 之 宝 玩具 公司</small>""",3.34524381334529,-3.91990270729322,NA
"反攻/V/XIN_CMN_19930928_wpr/468","反攻/V/XIN_CMN_19930928_wpr/468","反攻","XIN","Mainland","quality",";零/N;点/N","""<small>休 战 ” 的 目的 是 “ 使 取消 的</small> 最高苏维埃 和 人代会 赢 得时 间 ” , 以便 它们 <span class='target'>反攻</span> 。 巴图林 认为 , 支持 佐尔金 “ <u>零</u><sup>2.546</sup> <u>点</u><sup>1.262</sup> 方案 <small>” 主张 的 中 派组 织 “ 公民 联盟 ”</small>""",-5.32816283666663,4.09850441959929,NA
"反攻/V/CNA_CMN_20040213_wpr/71449","反攻/V/CNA_CMN_20040213_wpr/71449","反攻","CNA","Taiwan","quality",";五/N","""<small>9模 型 飞弹 作为 道具 置放 宣传车 上 , 就是</small> 突显 国民党 过去 台湾 宣传 「 一年 准备 、 二年 <span class='target'>反攻</span> 、 三年 扫荡 、 <u>五</u><sup>1.095</sup> 年 成功 」 的 口号 <small>, 如今 中国 共产党 合作 打压 台湾人民 追求 民主 与</small>""",-5.4450367312925,4.210934132964,NA
"反击/V/XIN_CMN_19951216_wpr/25900","反击/V/XIN_CMN_19951216_wpr/25900","反击","XIN","Mainland","quality","防守/V;对方/N;盯/V;打/V;威胁/N;显出/V;下/N;德国队/N;半/N;场/N","""<small>派遣 3 名 新球 员 上阵 的 德国队 上半场 太</small> 适应 <u>对方</u><sup>3.67</sup> 的 <u>盯</u><sup>3.212</sup> 人 <u>防守</u><sup>5.699</sup> , 只 <u>打</u><sup>3.133</sup> <u>防守</u><sup>5.699</sup> <span class='target'>反击</span> , <u>威胁</u><sup>2.445</sup> 大 。 <u>下</u><sup>1.186</sup> <u>半</u><sup>1.935</sup> <u>场</u><sup>1.717</sup> , <u>德国队</u><sup>2.316</sup> <u>显出</u><sup>2.879</sup> <small>了 体力 优势 , 哈斯勒 和穆 勒 中场 开始 发挥</small>""",-0.89722193557437,3.29384669175444,1
"反击/V/CNA_CMN_19951124_wpr/137781","反击/V/CNA_CMN_19951124_wpr/137781","反击","CNA","Taiwan","quality","朱高正/N;时/N;阻挡/V","""<small>谩骂 结 束 , 陈其迈 发言 后 , 朱高正 罢休</small> 着 陈其迈 骂 , 陈其迈 他 泼水 , <u>朱高正</u><sup>2.168</sup> 欲 <span class='target'>反击</span> <u>时</u><sup>1.052</sup> <u>阻挡</u><sup>1.553</sup> , 后 避免 发生 意外 , 警方 保护 <small>进到 警察 休息室 。 黄昭顺 提出 她 立法院 的 表现</small>""",-0.267234294750839,-4.00572097669968,NA
"反攻/V/CNA_CMN_19930924_wpr/81421","反攻/V/CNA_CMN_19930924_wpr/81421","反攻","CNA","Taiwan","quality","五/N;局/N;分/V;二/N;下/N;俊国/N;半/N;领先/V;利用/V;一垒/N;失误/N;味全/N;随后/N","""<small>队友 的 掩护 下 , 为 味全 分 , 味全</small> <u>二</u><sup>1.619</sup> <u>分</u><sup>3.316</sup> <u>领先</u><sup>4.089</sup> 。 <u>五</u><sup>1.095</sup> <u>局</u><sup>3.594</sup> <u>下</u><sup>2.173</sup> <u>半</u><sup>2.926</sup> , <u>俊国</u><sup>6.358</sup> <span class='target'>反攻</span> , 张耀腾 <u>利用</u><sup>1.402</sup> <u>味全</u><sup>4.109</sup> 的 <u>失误</u><sup>3.598</sup> 佔上 <u>一垒</u><sup>5.813</sup> , <u>随后</u><sup>2.006</sup> <small>白昆弘 因为 味全 投手 菲力普 的 一 个 暴 投</small>""",-4.99339951072198,4.04962429420166,NA
"反击/V/CNA_CMN_20001026_wpr/6422","反击/V/CNA_CMN_20001026_wpr/6422","反击","CNA","Taiwan","quality","能力/N;攻击/N","""<small>说 , 这 笔 预算 加强 边境 警察 武力 非常</small> 重要 , 使 驻防 边境 的 国家 警察 有 <u>能力</u><sup>1.149</sup> <span class='target'>反击</span> 武 装 团体 的 <u>攻击</u><sup>2.911</sup> 。 警方 公佈 这 笔 <small>特别 预算 购买 何 种 武器 , 消息人 士 透露</small>""",2.84413518288433,-4.69250532087044,NA
"反击/V/XIN_CMN_19950504_wpr/42693","反击/V/XIN_CMN_19950504_wpr/42693","反击","XIN","Mainland","quality","打法/N;稳健/V;球/N;","""<small>, 贴 , 削 攻 结合 , 比利时 选手 不大</small> 适应 这 种 <u>打法</u><sup>4.193</sup> 。 丁松 削 <u>球</u><sup>3.347</sup> <u>稳健</u><sup>1.8</sup> , <span class='target'>反击</span> 。 如果 塞弗 发挥 稳定 , 有 丁松 拉下 马来 <small>。 王大勇 说 , 如果 塞弗 打败 丁松 , 下</small>""",-0.610307571944372,2.59433586075513,NA
"反攻/V/CNA_CMN_19920812_wpr/73071","反攻/V/CNA_CMN_19920812_wpr/73071","反攻","CNA","Taiwan","quality","七/N;力图/V;味全龙/N;局/N;六/N;遥遥领先/V;安打/N;击出/V;二垒/N;支/N;紧跟/V;后/N;郭建霖/N","""<small>, 兄弟 像 五 局 下 , 二 分 ,</small> <u>七</u><sup>1.348</sup> 一 <u>遥遥领先</u><sup>4.745</sup> 。 <u>六</u><sup>1.463</sup> <u>局</u><sup>3.594</sup> 上 , <u>味全龙</u><sup>3.832</sup> <u>力图</u><sup>5.39</sup> <span class='target'>反攻</span> , <u>郭建霖</u><sup>6.99</sup> <u>击出</u><sup>4.001</sup> 一 <u>支</u><sup>1.861</sup> <u>二垒</u><sup>4.931</sup> <u>安打</u><sup>5.127</sup> <u>后</u><sup>1.094</sup> , <u>紧跟</u><sup>4.172</sup> <small>着 罗世幸 大棒 挥 , 打出 一 支 全垒打 ,</small>""",-4.99365059283716,4.04794891315553,NA
"反击/V/XIN_CMN_19991206_wpr/64573","反击/V/XIN_CMN_19991206_wpr/64573","反击","XIN","Mainland","quality","打防/V;圣保罗队/N;下/N;半/N;场/N;守/V;第25/N;分钟/N;进攻/V;时/N;凭借/V;危险/N","""<small>粗野 红牌 罚 下 , 使 圣保罗队 形势 更加 严峻</small> 。 <u>下</u><sup>1.186</sup> <u>半</u><sup>1.935</sup> <u>场</u><sup>1.717</sup> , <u>圣保罗队</u><sup>4.245</sup> 冒 着 <u>打防</u><sup>5.036</sup> <u>守</u><sup>3.483</sup> <span class='target'>反击</span> 的 <u>危险</u><sup>1.328</sup> <u>进攻</u><sup>4.135</sup> , <u>第25</u><sup>3.054</sup> <u>分钟</u><sup>3.918</sup> <u>时</u><sup>1.052</sup> 收获 , <u>凭借</u><sup>3.025</sup> <small>一 记 任意球 分 扳平 。 2 分钟 后 ,</small>""",-1.59928645064203,4.80250662304667,NA
"反击/V/XIN_CMN_20040613_wpr/40334","反击/V/XIN_CMN_20040613_wpr/40334","反击","XIN","Mainland","quality","伊拉克/N;民主党/N;主义/N","""<small>任务 。 八 国 集团 首脑 会议 和 联 合</small> 国 <u>伊拉克</u><sup>2.021</sup> 问题 的 新 决议 , 使 布什 政府 <span class='target'>反击</span> <u>民主党</u><sup>1.271</sup> 总统 候 选 人克 里 其 单边 <u>主义</u><sup>1.123</sup> 的 <small>指责 。 法国 、 德国 和 俄罗斯 领导人 八 国</small>""",2.7934872102052,-6.37308488482158,NA
"反击/V/XIN_CMN_19950204_wpr/21049","反击/V/XIN_CMN_19950204_wpr/21049","反击","XIN","Mainland","quality","塞军/N;行径/N;敌对/N;挑衅/N;行动/N;声明/N;驳斥/V","""<small>驻扎 波黑 比哈奇 地区 的 穆斯林 第5 军 破坏 停止</small> <u>敌对</u><sup>1.426</sup> <u>行动</u><sup>1.542</sup> 协议 的 <u>挑衅</u><sup>3.643</sup> <u>行径</u><sup>1.524</sup> , <u>塞军</u><sup>4.407</sup> 将 进行 <span class='target'>反击</span> 。 米洛瓦诺维奇 <u>声明</u><sup>1.024</sup> 中 <u>驳斥</u><sup>1.652</sup> 某些 新闻 媒介 散布 的 <small>所谓 米洛瓦诺维奇 同 波黑塞族 领导人 卡拉季奇 发生 严重 分歧 而</small>""",2.74331000986774,-5.92620397122491,NA
"反击/V/CNA_CMN_20021120_wpr/126049","反击/V/CNA_CMN_20021120_wpr/126049","反击","CNA","Taiwan","quality","地面/N;飞弹/N;攻击/V;自卫/N;砲火/N;声明/N;攻击/V;伊拉克/N","""<small>控 伊拉克 遵守 联合国 决议案 , 而且 是 伊拉 克</small> <u>地面</u><sup>2.747</sup> <u>飞弹</u><sup>1.707</sup> 及 <u>砲火</u><sup>3.89</sup> <u>攻击</u><sup>2.944</sup> 后 , <u>自卫</u><sup>4.889</sup> 原则 才 <span class='target'>反击</span> 。 <u>声明</u><sup>1.024</sup> 指出 , <u>伊拉克</u><sup>2.021</sup> <u>攻击</u><sup>2.944</sup> 执行 联合国 决议 的 <small>联军 战机 , 是 违反 决议案 的 举动 。 但</small>""",3.94006931529836,-6.12724760513383,NA
"反攻/V/CNA_CMN_19930518_wpr/80406","反攻/V/CNA_CMN_19930518_wpr/80406","反攻","CNA","Taiwan","quality","九/N;安打/N;攻/V;最后/N;局/N;分/V;下/N;统一狮/N;安打/N;林克/N;洋将/N;二/N","""<small>。 八 局 上 , 兄弟队 林易增 、 葛雷诺 击出</small> <u>安打</u><sup>5.127</sup> <u>攻</u><sup>3.132</sup> <u>下</u><sup>2.173</sup> <u>分</u><sup>3.316</sup> 。 <u>九</u><sup>2.215</sup> <u>局</u><sup>3.594</sup> <u>下</u><sup>2.173</sup> <u>统一狮</u><sup>4.621</sup> <u>最后</u><sup>2.524</sup> <span class='target'>反攻</span> , <u>林克</u><sup>5.635</sup> 及 旺 <u>二</u><sup>1.619</sup> 位 <u>洋将</u><sup>4.61</sup> 有 <u>安打</u><sup>5.127</sup> , <small>攻下 了 分 。 终场 兄弟象队 新竹 球场 八千余 位</small>""",-5.02179944744996,4.08035711753621,NA
"反击/V/CNA_CMN_19990822_wpr/68609","反击/V/CNA_CMN_19990822_wpr/68609","反击","CNA","Taiwan","quality","负伤/V;随后/N;刀/N;木棍/N;时/N;逃/V","""<small>胞弟 庄明 惑 见状 出面 制止 , 左右 腿 砍</small> 一 <u>刀</u><sup>1.534</sup> 。 庄 明钊 兄弟 <u>随后</u><sup>1.632</sup> <u>负伤</u><sup>2.514</sup> 持 <u>木棍</u><sup>3.601</sup> <span class='target'>反击</span> <u>时</u><sup>1.052</sup> , 张 咏征 <u>逃</u><sup>1.372</sup> 跑 。 庄 明钊 兄弟 <small>送 高雄 医学 大学 附设 医院 急救 , 无 生命</small>""",3.96500043822679,-2.48905400323851,7
